;DATE=2015-07-11	LAT=6741	LON=-21987
;UTC--MHz--Call--SNR,dB--QSB,%--Evidence--Delay,ms
00:45:00	14	4U1UN 	-8.9	100	 0.29	  -9
00:45:10	14	VE8AT 	-6.0	100	 0.30	 202
00:45:20	14	W6WX  	20.3	  0	 6.76	  38
00:45:30	14	K6TD  	 7.0	  0	 4.88	  42
00:45:40	14	ZL6B  	-8.3	100	 0.08	 250
00:45:50	14	VK6RBP	-9.2	100	 0.08	 288
00:46:00	14	JA2IGY	-6.8	100	 0.15	 265
00:46:10	14	RR9O  	-9.8	100	 0.08	 176
00:46:20	14	VR2B  	-5.6	100	 0.15	 326
00:46:30	14	4S7B  	-8.4	100	 0.13	 329
00:46:40	14	ZS6DN 	-6.3	100	 0.20	  62
00:46:50	14	5Z4B  	-10.1	100	 0.15	 101
00:47:00	14	4X6TU 	-6.5	100	 0.48	 185
00:47:10	14	OH2B  	-15.9	100	 0.13	 225
00:47:20	14	CS3B  	-6.3	100	 0.09	  98
00:47:30	14	LU4AA 	-4.6	100	 0.52	 273
00:47:40	14	OA4B  	-7.3	100	 0.25	 -36
00:47:50	14	YV5B  	-2.6	 91	 0.27	 312
00:48:00	18	YV5B  	-5.8	100	 0.18	 322
00:48:10	18	4U1UN 	-5.3	100	 0.10	  51
00:48:20	18	VE8AT 	-5.5	100	 0.16	 298
00:48:30	18	W6WX  	 3.1	  0	 4.80	  37
00:48:40	18	K6TD  	-3.5	 95	 0.37	 -74
00:48:50	18	ZL6B  	-4.0	100	 0.09	   7
00:49:00	18	VK6RBP	-4.1	100	 0.42	 279
00:49:10	18	JA2IGY	-5.2	100	 0.39	 239
00:49:20	18	RR9O  	-4.1	100	 0.19	 226
00:49:30	18	VR2B  	-6.8	100	 0.42	 175
00:49:40	18	4S7B  	-5.7	100	 0.13	 -26
00:49:50	18	ZS6DN 	-4.4	100	 0.20	 349
00:50:00	18	5Z4B  	-6.1	100	 0.08	  93
00:50:10	18	4X6TU 	-6.9	100	 0.17	  27
00:50:20	18	OH2B  	-6.1	100	 0.06	 -20
00:50:30	18	CS3B  	-6.6	100	 0.25	  49
00:50:40	18	LU4AA 	-6.8	100	 0.08	 -31
00:50:50	18	OA4B  	-7.9	100	 0.10	  34
00:51:00	21	OA4B  	-7.3	100	 0.20	  -1
00:51:10	21	YV5B  	-6.5	100	 0.20	 314
00:51:20	21	4U1UN 	-4.5	100	 0.85	  42
00:51:30	21	VE8AT 	-6.7	100	 0.24	 310
00:51:40	21	W6WX  	29.7	  0	 6.76	  35
00:51:50	21	K6TD  	17.1	  0	 5.40	  34
00:52:00	21	ZL6B  	-6.9	100	 0.10	 -14
00:52:10	21	VK6RBP	-7.0	100	 0.18	  57
00:52:20	21	JA2IGY	-5.0	100	 0.20	 -27
00:52:30	21	RR9O  	-20.0	100	 0.13	 -43
00:52:40	21	VR2B  	-6.1	100	 0.16	 242
00:52:50	21	4S7B  	-4.8	100	 0.08	 306
00:53:00	21	ZS6DN 	-6.3	100	 0.06	 224
00:53:10	21	5Z4B  	-6.3	100	 0.17	  23
00:53:20	21	4X6TU 	-7.4	100	 0.12	 258
00:53:30	21	OH2B  	-6.2	100	 0.06	 247
00:53:40	21	CS3B  	-5.8	100	 0.12	  24
00:53:50	21	LU4AA 	-4.9	100	 0.23	 300
00:54:00	24	LU4AA 	-6.4	100	 0.21	 108
00:54:10	24	OA4B  	-3.5	100	 0.37	 205
00:54:20	24	YV5B  	-6.9	100	 0.15	 244
00:54:30	24	4U1UN 	-4.5	100	 0.13	 280
00:54:40	24	VE8AT 	-5.1	100	 0.10	 242
00:54:50	24	W6WX  	15.7	  0	 6.73	  33
00:55:00	24	K6TD  	 1.1	 38	 2.39	  36
00:55:10	24	ZL6B  	-20.0	100	 0.12	 133
00:55:20	24	VK6RBP	-6.1	100	 0.20	 110
00:55:30	24	JA2IGY	-10.2	100	 0.05	 277
00:55:40	24	RR9O  	-6.1	100	 0.06	 168
00:55:50	24	VR2B  	-3.3	100	 0.07	 199
00:56:00	24	4S7B  	-5.6	100	 0.23	 110
00:56:10	24	ZS6DN 	-6.0	100	 0.25	 259
00:56:20	24	5Z4B  	-4.7	100	 0.36	  49
00:56:30	24	4X6TU 	-6.6	100	 0.07	 263
00:56:40	24	OH2B  	-4.8	100	 0.29	 119
00:56:50	24	CS3B  	-5.8	100	 0.24	  71
00:57:00	28	CS3B  	-5.0	100	 0.15	 106
00:57:10	28	LU4AA 	-5.8	100	 0.12	 289
00:57:20	28	OA4B  	-5.4	100	 0.10	 244
00:57:30	28	YV5B  	-7.2	100	 0.14	  12
00:57:40	28	4U1UN 	-6.4	100	 0.20	 316
00:57:50	28	VE8AT 	-7.7	100	 0.19	 -25
00:58:00	28	W6WX  	20.2	 17	 5.59	  42
00:58:10	28	K6TD  	-0.8	 75	 1.32	  41
00:58:20	28	ZL6B  	-9.4	100	 0.13	  13
00:58:30	28	VK6RBP	-6.1	100	 0.15	 124
00:58:40	28	JA2IGY	-6.6	100	 0.16	 290
00:58:50	28	RR9O  	-6.6	100	 0.13	 309
00:59:00	28	VR2B  	-5.3	100	 0.28	 249
00:59:10	28	4S7B  	-4.8	100	 0.23	  97
00:59:20	28	ZS6DN 	-6.3	100	 0.28	   5
00:59:30	28	5Z4B  	-6.8	100	 0.33	   2
00:59:40	28	4X6TU 	-8.7	100	 0.13	 263
00:59:50	28	OH2B  	-6.3	100	 0.16	  -4
01:00:00	14	4U1UN 	-17.2	100	 0.08	 183
01:00:10	14	VE8AT 	-4.6	100	 0.40	 285
01:00:20	14	W6WX  	19.7	  0	 6.76	  34
01:00:30	14	K6TD  	 5.7	  0	 5.44	  33
01:00:40	14	ZL6B  	-8.4	100	 0.11	 167
01:00:50	14	VK6RBP	-12.3	100	 0.07	  62
01:01:00	14	JA2IGY	-5.6	100	 0.19	 210
01:01:10	14	RR9O  	-4.5	100	 0.25	  23
01:01:20	14	VR2B  	-6.4	100	 0.11	  24
01:01:30	14	4S7B  	-4.3	100	 0.30	 -26
01:01:40	14	ZS6DN 	-6.2	100	 0.11	 335
01:01:50	14	5Z4B  	-11.7	100	 0.08	  86
01:02:00	14	4X6TU 	-7.1	100	 0.12	  40
01:02:10	14	OH2B  	-3.0	100	 0.23	 153
01:02:20	14	CS3B  	-20.0	100	 0.11	 284
01:02:30	14	LU4AA 	-6.9	100	 0.06	 312
01:02:40	14	OA4B  	-6.5	100	 0.10	 241
01:02:50	14	YV5B  	-6.1	100	 0.14	 -22
01:03:00	18	YV5B  	-6.8	100	 0.17	 -49
01:03:10	18	4U1UN 	-8.4	100	 0.28	 163
01:03:20	18	VE8AT 	-8.8	100	 0.08	  91
01:03:30	18	W6WX  	 4.4	  9	 5.91	  41
01:03:40	18	K6TD  	-5.4	100	 0.21	 -13
01:03:50	18	ZL6B  	-6.9	100	 0.18	 303
